marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	15208638	R3LLV3FNEJF98U	B013DPW0NS	100207363	Chicnova Womens Green Sexy Party Club Bodycon Jumpsuit Shorts Rompers	Apparel	4	19	19	N	N	Cute Romper	If you have any type of body (hips & butt) you may not want to make this purchase or just wear it while out with your man only. Fits great but shorts fit right up under your butt cheeks. There's an elastic band within the shorts... almost like the Nike Pro althlectic shorts so --- you won't expose your butt accidentally while walk or sitting. Maybe better for smaller framed ladies. I'm 5'8&#34; 175lbs	2015-08-23
US	5836158	R1WG65G3ROJ7SE	B013DPM7B8	427744599	COCOLEGGINGS Womens 3D Digital Print Workout YOGA Capri Leggings with Designs	Apparel	5	3	4	N	N	love it !!!!!	I love these so much I'm getting a second pair.<br />I brought them along on a recent trip to hawaii and am so glad I did. They're comfortable, breathable, and don't ride up or down. I didn't have to stop to adjust them even once on my day hike.	2015-08-05
US	41220388	R2DMPNBXOXK1DZ	B013DJPWQ6	822090773	Red Double Slit Plaid Flannel Shirt (Plus Sizes Available XL, XXL, XXXL)	Apparel	2	0	1	N	Y	Two Stars	sold it to a friend	2015-08-25
US	125150	R2W1O3IBNU1XTR	B013DJH2EG	255188232	Luouse Women 1950s Vintage Retro Capshoulder A-breasted Swing Dress	Apparel	5	0	0	N	Y	I'm really fond of the cotton fabric. It is very comfortable.	I'm really fond of the cotton fabric. It is very comfortable.	2015-08-29
US	43521813	R1EWEGHQIMFP8Y	B013DHL7EO	218715792	East Carolina Vinyl Supply Women's 'Mom Maker of Minions' Tank Pink	Apparel	5	0	1	N	N	Five Stars	Awesome Tank! My wife loved it and wore it for our sons Minion Birthday party	2015-08-04
US	9750294	R4PV3BG32J3F6	B013DHKQ3W	560424274	OURS Women's 3 4 Sleeve Long Chiffon Floral Party Wedding Maxi Dress	Apparel	1	1	1	N	N	Too small	Too small and transparent as well...	2015-08-31
US	2443777	R1EE1BQUIHVZ9P	B013D9F68A	566173709	Tshirt Rocket She Loves Big Sacks and that Carolina D Panthers Shirt (Medium)	Apparel	5	0	1	N	N	Five Stars	I love it!! Great product	2015-08-14
US	110520	RE78JXGCYFF7F	B013D6LSC6	735459461	Chendvol Women's Korean Style Pockets Medium Slim-fit Denim Shirt (L, Dark Blue)	Apparel	1	0	1	N	Y	The arms and the tail of the shirt looked longer ...	The arms and the tail of the shirt looked longer in the picture when I ordered so now it's sitting in my closet collecting dust.	2015-08-28
US	13868447	RUZVCIBQC5KDY	B013D5Y8BK	873695466	COCOLEGGINGS Womens 3D Digital Print High Waist Workout Yoga Capri Leggings	Apparel	2	14	14	N	Y	Wrong sizing	Bought a XL which is what I usually wear for bottoms. I'm 5,9&#34; - 185lb. These leggings were so tight that it's more of a small/medium size. I think the sizing is wrong as it may be good for misses or junior. Definitely not women's size. Also, the fabric is not breathable so I wouldn't use these for working out.	2015-08-25
US	49949928	R1DD0B7RVU2PPQ	B013D5UQVG	873695466	COCOLEGGINGS Womens 3D Digital Print High Waist Workout Yoga Capri Leggings	Apparel	3	3	3	N	Y	So small	I ordered an XL and bought maybe it'd be a little tight but I was way off. I will just hold onto them and I guess if you're smaller in frame awesome they'll be cute on you.	2015-08-24
US	5836158	RMDG6U1TF0VER	B013D5QVFG	873695466	COCOLEGGINGS Womens 3D Digital Print High Waist Workout Yoga Capri Leggings	Apparel	5	2	3	N	N	Love the capris!	Love the capris! The fit was perfect (M) and the material high quality (not see through!).	2015-08-05
US	4659161	R9X0ZIIE5IMZK	B013D5HZ56	943088166	Rene Rofe Womens Sensual Sheer Grey Lace V Thong	Apparel	1	1	1	N	Y	Does not fit me my size is medium but this ...	Does not fit me  my size is medium but this is so large .	2015-08-24
US	2359455	RQ7WJ7V5IC5H7	B013D3DEIA	855514592	Nature Women's Solid Lace Push up Bra Set	Apparel	5	1	2	N	N	looks good	Looks good	2015-08-05
US	966447	R3MQ5XT5K73AYE	B013D39XSA	670874344	made2envy Bodycon Midi or Mini Peplum Dress with Square Neckline	Apparel	3	0	0	N	Y	I wish the dress was made of a better fabric.	The fabric is very cheap. The fit was okay. I wish the dress was made of a better fabric.	2015-08-23
US	33414393	RH8A6DS25VF3V	B013D2SVF2	559241942	ReliBeauty Women's Elegent Princess Dress Costume	Apparel	4	0	0	N	Y	Four Stars	We were pleased with the product.	2015-08-23
US	24048497	R2W8TNE5QIZBPD	B013D2SVF2	559241942	ReliBeauty Women's Elegent Princess Dress Costume	Apparel	3	0	0	N	Y	I normally wear a large, but based on reviews ...	I normally wear a large, but based on reviews, I ordered the XXX-L.  It is still a little tight in the bust, but I think I can make it work.  Also, this must be for a giant -- way too long.	2015-08-25
US	32790353	RTOWWRTINAKFU	B013D0RCLI	685185007	I'm Not Just a Girl, Ladies, Tire Tread V-Neck T-Shirt, XS to 4XL, Black	Apparel	5	0	0	N	N	Five Stars	Love this brand! Comfortable and durable!	2015-08-11
US	148434	RBS4EUE9MOX64	B013D0CG4G	33381503	MEYKISS Halloween Props Adults Cape Costume Deluxe Cloak	Apparel	5	12	12	N	Y	and in very good shape, I didn't expect this much out of ...	This is a much more than I expected! The cape is made out of silky material, and in very good shape, I didn't expect this much out of a 5.00 cape, (even though it looks like it's worth 15-25$) but I got a lot more than I expected!<br /><br />This cape is a quality product.	2015-08-22
US	27089818	RWUALYGFT0FCY	B013CZZ5HM	259261920	Women's Fashion Below the Knee Offic Pencil Skirt USA (Plus Sizes)	Apparel	5	1	1	N	N	Vibrant red pencil skirt	[[VIDEOID:a59cf0c0ccbe43617e457e40ba24da1f]]This skirt comes in a super cute reusable bag, which I love because anything that helps save the planet is a yes for me. It's also HUGE so it's going to be added to my shopping reusable bags. :)<br /><br />Ok. Skirt.<br />The red is RED. It's not a bland kind of red, but more like a vibrant red which is beautiful. The fabric is 75% Polyester, and 25% rayon. Which means it's going to hug you in all the right places.<br /><br />The waist band is elastic but a thicker band than other skirts that I've had. I actually prefer the longer waist bands that are elastic because it helps them to stay in place. I definitely do not want a skirt that I have to constantly keep pulling up or pulling down. It's annoying, and it's anything but attractive.<br /><br />I like the length of the skirt, and it's really comfortable. And it looks really really good on! I got the size small and I am 5 foot 2 1/2, and it's perfect. It's a great links and it's beautiful. With all coming up, red is amazing for my wardrobe.<br /><br />I received this product at a discounted rate. I chose to do the review on my own.	2015-08-28
US	28239172	RFARWG91G9FU7	B013CZZ0PE	259261920	Women's Fashion Below the Knee Offic Pencil Skirt USA (Plus Sizes)	Apparel	5	0	0	N	N	Beautiful skirt that is a plus to any wardrobe	[[VIDEOID:21bb11149e0f70213fe71caf93185550]]This is such a beautiful skirt. Its got a great, rich, luxurious color, and it fits me like it was made for me.  That premium tailored quality is rare at such an affordable price. It comes just below my knee, over the knee about an inch.  Its tricky to find a skirt for a bigger gal like myself that doesn't end three inches above my knee.  Now that I am trying to re-enter the workforce, I want to look professional and not trashy. There are no zippers or buttons to wrestle which is nice because you have nice sleek lines and no bunching up near your belly. It also does not have pockets so no bunching there either. The fabric didn't ride up when I sat down or stood up which is a good thing because when you are in a professional setting definitely don't want to  flash anyone.    Disclaimer I have received this item for free or at a discount in exchange for my honest and unbiased opinion	2015-08-20
US	47269097	R22EHFK40HTGA0	B013CZYMHG	259261920	Women's Fashion Below the Knee Offic Pencil Skirt USA (Plus Sizes)	Apparel	4	0	0	N	N	... start off this review saying that I really do like this skirt	Let's start off this review saying that I really do like this skirt. I got this Poshsquare skirt in the color black. I work at an academic university doing clinical research so I am always in the market for business casual attire and let me tell you this fits the bill!. I need clothes that are professional yet comfortable and this skirt did just that for me. The black is a true black and not just a dark brown and I am sure I can pair it with just about everything. The stretch on the skirt is nice as well which allows the skirt to flex with you. It is made of a cotton knit material and is very breathable. I am 4'11'' and this skirt fits at a great length on me. I can even pull it up under my bosom to wear it as a high waisted skirt and it looks fabulous. My shirt did come with a few frayed threads but I am still impressed. I also love that poshsquare sent it to me in a reusable bag that I now use for grocery shopping! I received this at a discount in exchange for an honest review.	2015-08-31
US	3890868	RNKZE9CMXGG3Q	B013CZYC3A	259261920	Women's Fashion Below the Knee Offic Pencil Skirt USA (Plus Sizes)	Apparel	4	1	1	N	N	Super comfortable material!	This skirt is nice and soft material. The lace is very soft as well too so it is not itchy at all. I am fairly tall with long leg and this skirt is WAY long that I expected it to be by the picture. I'm 5'9&#34; and have fairly long legs, and I ordered a size medium and it came down way further on my calves and seemed to be a much higher waist. It's still really cute though but mid shin than below the knee. If I was short it would almost be a maxi skirt. But if that is what you looking for this skirt is perfect for you. I did receive this product at a discounted rate for my unbiased review and my opinions are always my own.	2015-08-22
US	2674005	RQ7E69UU1BTAM	B013CZYBPO	259261920	Women's Fashion Below the Knee Offic Pencil Skirt USA (Plus Sizes)	Apparel	5	1	1	N	N	Very Comfortable to Wear for Business Dress or Casual!	[[VIDEOID:e323ff52c77b0d3bdeb4cee893ef3d59]]The Posh Square Women's Below the Knee Pencil Skirt is a very nice skirt. The material is 75% Polyester and 25% Rayon. It has a little stretch to it and moves with you when wearing and is very comfortable and soft to touch. There are 2 seams down the front of it to dress it up some. I got this for my daughter who is 5'9\\" tall and the length was perfect on her and came right below her knee. Waist is elastic and is a wider band so it doesn't curl over when worn. All the seams and hem is sewn very well. Very cute skirt to wear for business dress or casual with flip flops or sandals. My daughter loves it and we 100% recommend this to everyone...you will not be disappointed.<br />I received this product with a promotional discount in exchange for an honest and unbiased review. No compensation for a positive review was provided. All of my reviews are based 100% off of my experience with the product and I never guarantee a positive review.	2015-08-18
US	10886431	R1TVZANVFO9ASE	B013CZY5E6	259261920	Women's Fashion Below the Knee Offic Pencil Skirt USA (Plus Sizes)	Apparel	5	0	0	N	N	Perfect	This is a great staple to have in your wardrobe. I absolutely love this skirt. The material is extremely comfortable and it fits me to a tee! I love this skirt because there are so many  different outfits that I can put together with this skirt. I simple black skirt is like a little black dress, everyone needs to have at least one in their wardrobe. I really have to apologize because my pictures do not do this skirt justice.  Aside from being extremely comfortable,  this skirt has great detailing in the stitches down the front on the skirt. It gives it that extra classic touch. This is an extremely well made skirt. I absolutely love it.  When they ship their products, they always ship them in a reusable material bag. I love these bags. I have used this bag to go grocery shopping and it fits a lot of merchandise inside.  I received this product at a discount in exchange for my unbiased review of the product. The opinions of the product are based on my experience with and use of the product.	2015-08-29
US	23776752	R2ZKIVL97YNFQP	B013CZXV50	259261920	Women's Fashion Below the Knee Offic Pencil Skirt USA (Plus Sizes)	Apparel	5	0	0	N	N	Very comfortable and classy!	This skirt is super comfortable.  It is made out a a very soft material! I love the stripes and the colors that it came in.  It kits just below the knee so it would be great for casual wear of work wear.  My only complaint is that it fits a little smaller than expected.<br /><br />I received this product at a discounted price for my honest and unbiased review.	2015-08-19
US	12318616	R304QT7S38L14U	B013CZXNFI	259261920	Women's Fashion Below the Knee Offic Pencil Skirt USA (Plus Sizes)	Apparel	5	0	0	N	N	Comfortable and trendy, Versatile Women's Below the knee pencil skirt!	I am so in love with this Below the knee pencil skirt!<br />It arrived in an absolutely fabulous tote bag with the logo Posh Square on it and a Velcro closure.<br />The care in presentation let's you know this company takes pride in their product.<br /><br />This skirt is so beautiful in person.<br />The fabric is thick and soft, has a stretch to it, making it very comfortable.<br />The colors are a bold blue and black and really compliment each other.<br />The seams are well made and no loose threads at all.<br /><br />The fit is divine, it hugs all the right places.<br />Wears mid waist and ends below the knee.<br />You can move around easily, this skirt is not to tight or constricting in any way.<br /><br />Looks great dressed up with heels and nice top.<br />You can even dress down with a tank and sandals.<br />For Fall add bootie boots and a cute cami with a jean jacket or cardigan.<br />This can be worn so many ways, very versatile!<br /><br />Overall this is a high quality, well made skirt.<br />I was lucky enough to receive this product in exchange for my honest and unbiased review after being given a promotional discount	2015-08-28
